league,team_0,team_1,kick_off_epoch,kick_off_timestamp,home_team,bookmaker,odds_0,odds_1,odds_2,odds_0_or,odds_1_or,odds_2_or,bookmaker_margin,stripped_0,stripped_1,stripped_2,target_0,target_1,target_2
Championship,Cardiff City,Preston North End,1613833200,2021-02-20 15:00:00,Cardiff City,Marathon Bet,2.21,3.4,3.42,0.45248868778280543,0.29411764705882354,0.29239766081871343,1.0390039956603423,0.43550235578759716,0.28307653126193816,0.2814211129504648,2.2961988304093564,3.5326135852451634,3.553393665158371
Championship,Cardiff City,Preston North End,1613833200,2021-02-20 15:00:00,Cardiff City,Betway,2.2,3.3,3.4,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,2.3137254901960786,3.4705882352941178,3.575757575757576
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,888sport,3.4,2.15,3.3,0.29411764705882354,0.46511627906976744,0.30303030303030304,1.062264229158894,0.27687804878048783,0.43785365853658537,0.28526829268292686,3.6116983791402393,2.283868092691622,3.50547195622435
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Betclic,3.4,2.15,3.3,0.29411764705882354,0.46511627906976744,0.30303030303030304,1.062264229158894,0.27687804878048783,0.43785365853658537,0.28526829268292686,3.6116983791402393,2.283868092691622,3.50547195622435
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Paddy Power,3.3,2.1,3.2,0.30303030303030304,0.47619047619047616,0.3125,1.0917207792207793,0.27757125154894674,0.4361833952912019,0.2862453531598513,3.602678571428571,2.2926136363636367,3.493506493506494
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Betfred,3.4,2.2,3.4,0.29411764705882354,0.45454545454545453,0.29411764705882354,1.0427807486631016,0.28205128205128205,0.4358974358974359,0.28205128205128205,3.5454545454545454,2.2941176470588234,3.5454545454545454
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,1xBet,3.46,2.21,3.4,0.28901734104046245,0.45248868778280543,0.29411764705882354,1.0356236758820914,0.2790756408637454,0.4369238540219725,0.2840005051142821,3.5832579185520363,2.288728323699422,3.5211204979991106
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Sky Bet,3.3,2.2,3.3,0.30303030303030304,0.45454545454545453,0.30303030303030304,1.0606060606060606,0.28571428571428575,0.4285714285714286,0.28571428571428575,3.4999999999999996,2.333333333333333,3.4999999999999996
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Bet Victor,3.4,2.2,3.25,0.29411764705882354,0.45454545454545453,0.3076923076923077,1.056355409296586,0.27842679127725856,0.43029595015576316,0.29127725856697817,3.591608391608392,2.3239819004524893,3.433155080213904
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Betfair,1.01,1.35,3.1,0.9900990099009901,0.7407407407407407,0.3225806451612903,2.053420395803021,0.482170631948845,0.36073506538395067,0.15709430266720434,2.073954599761051,2.772117534334079,6.365603226989365
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Marathon Bet,3.48,2.19,3.4,0.28735632183908044,0.4566210045662101,0.29411764705882354,1.038094973464114,0.2768112062812277,0.4398643825838687,0.28332441113490364,3.612570507655117,2.2734279918864098,3.5295229097779877
Championship,Huddersfield Town,Swansea City,1613833200,2021-02-20 15:00:00,Huddersfield Town,Betway,3.3,2.25,3.3,0.30303030303030304,0.4444444444444444,0.30303030303030304,1.0505050505050504,0.2884615384615385,0.42307692307692313,0.2884615384615385,3.4666666666666663,2.3636363636363633,3.4666666666666663
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,888sport,1.7,5.0,3.65,0.5882352941176471,0.2,0.273972602739726,1.0622078968573732,0.5537854650280686,0.18828705810954333,0.2579274768623881,1.8057534246575342,5.311039484286865,3.877058823529412
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Betclic,1.63,5.4,3.83,0.6134969325153374,0.18518518518518517,0.2610966057441253,1.0597787234446479,0.578891535509658,0.17473948201495232,0.2463689824753897,1.7274393192147761,5.722805106601099,4.058952510793001
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Paddy Power,1.6,5.0,3.7,0.625,0.2,0.27027027027027023,1.0952702702702701,0.5706354102405923,0.18260333127698955,0.24676125848241826,1.7524324324324323,5.47635135135135,4.0525
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Betfred,1.67,5.5,4.0,0.5988023952095809,0.18181818181818182,0.25,1.0306205770277628,0.5810114881816981,0.17641621550244288,0.24257229631585894,1.7211363636363637,5.668413173652695,4.122482308111051
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,1xBet,1.69,5.55,3.78,0.591715976331361,0.1801801801801802,0.2645502645502646,1.0364464210618058,0.570908408101952,0.17384418192654033,0.25524740997150763,1.7515944515944517,5.752277636893022,3.9177674716136255
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Bet Victor,1.67,5.5,3.6,0.5988023952095809,0.18181818181818182,0.2777777777777778,1.0583983548055405,0.5657627796668286,0.17178615309883705,0.26245106723433437,1.7675252525252523,5.821190951430472,3.8102340772999455
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Sky Bet,1.62,5.75,3.75,0.6172839506172839,0.17391304347826086,0.26666666666666666,1.0578636607622114,0.5835193829916785,0.1644002435559164,0.25208037345240514,1.7137391304347827,6.082716049382715,3.966988727858293
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Betfair,1.02,1.01,1.01,0.9803921568627451,0.9900990099009901,0.9900990099009901,2.9605901766647253,0.33114754098360655,0.3344262295081967,0.3344262295081967,3.01980198019802,2.9901960784313726,2.9901960784313726
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Marathon Bet,1.67,5.7,3.78,0.5988023952095809,0.17543859649122806,0.2645502645502646,1.0387912562510735,0.5764415050725569,0.1688872479773982,0.254671246950045,1.7347813979392925,5.92111016063112,3.926630948629057
Championship,Millwall,Wycombe Wanderers,1613833200,2021-02-20 15:00:00,Millwall,Betway,1.67,5.5,3.75,0.5988023952095809,0.18181818181818182,0.26666666666666666,1.0472872436944294,0.5717651950932151,0.17360870469193984,0.2546261002148451,1.7489696969696968,5.760079840319361,3.92732716385411
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,888sport,1.6,5.5,3.9,0.625,0.18181818181818182,0.25641025641025644,1.0632284382284383,0.5878322828172102,0.17100575500137025,0.24116196218141958,1.7011655011655011,5.84775641025641,4.146590909090909
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Betclic,1.57,5.65,4.03,0.6369426751592356,0.17699115044247787,0.24813895781637715,1.0620727834180905,0.599716596737702,0.1666469127218039,0.2336364905404943,1.6674542699664021,6.0007112263122115,4.280153317174905
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Paddy Power,1.5,5.0,4.0,0.6666666666666666,0.2,0.25,1.1166666666666667,0.5970149253731343,0.17910447761194032,0.22388059701492538,1.675,5.583333333333333,4.466666666666667
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Betfred,1.6,5.5,4.2,0.625,0.18181818181818182,0.23809523809523808,1.04491341991342,0.5981356809943034,0.1740031071983428,0.22786121180735366,1.6718614718614722,5.74702380952381,4.388636363636365
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,1xBet,1.61,5.75,4.14,0.6211180124223602,0.17391304347826086,0.24154589371980678,1.0365769496204278,0.5992010652463382,0.16777629826897472,0.23302263648468713,1.6688888888888889,5.96031746031746,4.291428571428571
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Bet Victor,1.61,5.25,4.0,0.6211180124223602,0.19047619047619047,0.25,1.0615942028985508,0.5850804485616772,0.17942467089224767,0.23549488054607506,1.7091666666666667,5.573369565217392,4.246376811594203
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Sky Bet,1.62,5.25,4.0,0.6172839506172839,0.19047619047619047,0.25,1.0577601410934743,0.5835764902042518,0.18007503126302626,0.236348478532722,1.7135714285714283,5.5532407407407405,4.231040564373897
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Betfair,1.66,1.01,1.01,0.6024096385542169,0.9900990099009901,0.9900990099009901,2.582607658356197,0.23325635103926098,0.38337182448036955,0.38337182448036955,4.2871287128712865,2.6084337349397586,2.6084337349397586
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Marathon Bet,1.59,5.9,4.15,0.6289308176100629,0.1694915254237288,0.24096385542168672,1.0393861984554784,0.6050982960372673,0.1630688628303822,0.23183284113235056,1.6526240555442107,6.132378570887322,4.313452723590236
Championship,Norwich City,Rotherham United,1613833200,2021-02-20 15:00:00,Norwich City,Betway,1.57,5.75,4.2,0.6369426751592356,0.17391304347826086,0.23809523809523808,1.0489509567327346,0.6072187370353141,0.16579711602529448,0.22698414693939126,1.6468530020703935,6.0314680012132245,4.405594018277486
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,888sport,2.85,2.5,3.2,0.3508771929824561,0.4,0.3125,1.0633771929824563,0.3299649412249948,0.3761600329964941,0.293875025778511,3.030625,2.6584429824561404,3.4028070175438603
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Betclic,2.85,2.45,3.32,0.3508771929824561,0.4081632653061224,0.30120481927710846,1.060245277565687,0.33093964237036433,0.3849706043900156,0.28408975323962005,3.021699041062208,2.5976009300359335,3.5200143215180804
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Paddy Power,2.7,2.45,3.1,0.37037037037037035,0.4081632653061224,0.3225806451612903,1.101114280837783,0.33635961027457933,0.37068201948627105,0.2929583702391497,2.973008558262014,2.6977299880525685,3.413454270597127
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Betfred,2.88,2.6,3.3,0.3472222222222222,0.3846153846153846,0.30303030303030304,1.0348679098679099,0.335523228531206,0.37165649929610506,0.29282027217268886,2.9804195804195808,2.690656565656566,3.4150641025641026
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,1xBet,2.91,2.51,3.4,0.3436426116838488,0.39840637450199207,0.29411764705882354,1.0361666332446644,0.3316480193998935,0.3845002934078447,0.2838516871922618,3.015244902741973,2.6007782494441076,3.5229665530318592
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Bet Victor,2.8,2.55,3.25,0.35714285714285715,0.3921568627450981,0.3076923076923077,1.056992027580263,0.33788604627458974,0.37101212924268684,0.2911018244827235,2.959577677224736,2.69532967032967,3.435224089635854
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Sky Bet,2.6,2.75,3.2,0.3846153846153846,0.36363636363636365,0.3125,1.0607517482517483,0.36258755665430564,0.34281005356407085,0.2946023897816234,2.757954545454546,2.917067307692308,3.3944055944055944
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Betfair,1.01,1.01,3.1,0.9900990099009901,0.9900990099009901,0.3225806451612903,2.3027786649632707,0.42995839112343964,0.42995839112343964,0.14008321775312066,2.3258064516129036,2.3258064516129036,7.138613861386139
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Marathon Bet,2.92,2.49,3.4,0.3424657534246575,0.4016064257028112,0.29411764705882354,1.0381898261862923,0.32986814625479255,0.38683332813815025,0.28329852560705715,3.0315142924639735,2.585092667203868,3.5298454090333937
Championship,Blackburn Rovers,Nottingham Forest,1613833200,2021-02-20 15:00:00,Nottingham Forest,Betway,2.88,2.5,3.3,0.3472222222222222,0.4,0.30303030303030304,1.0502525252525252,0.3306083193075258,0.3808607838422698,0.2885308968502044,3.024727272727273,2.625631313131313,3.4658333333333333
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,888sport,2.2,3.4,3.2,0.45454545454545453,0.29411764705882354,0.3125,1.061163101604278,0.42834645669291344,0.2771653543307087,0.29448818897637796,2.3345588235294117,3.607954545454545,3.3957219251336896
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Betclic,2.15,3.4,3.3,0.46511627906976744,0.29411764705882354,0.30303030303030304,1.062264229158894,0.43785365853658537,0.27687804878048783,0.28526829268292686,2.283868092691622,3.6116983791402393,3.50547195622435
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Paddy Power,2.1,3.3,3.2,0.47619047619047616,0.30303030303030304,0.3125,1.0917207792207793,0.4361833952912019,0.27757125154894674,0.2862453531598513,2.2926136363636367,3.602678571428571,3.493506493506494
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Betfred,2.2,3.4,3.4,0.45454545454545453,0.29411764705882354,0.29411764705882354,1.0427807486631016,0.4358974358974359,0.28205128205128205,0.28205128205128205,2.2941176470588234,3.5454545454545454,3.5454545454545454
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,1xBet,2.23,3.36,3.44,0.4484304932735426,0.2976190476190476,0.29069767441860467,1.036747215311195,0.43253599976050056,0.28707002365057027,0.2803939765889291,2.3119462901439647,3.483470643445615,3.5664104206705107
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Bet Victor,2.15,3.4,3.3,0.46511627906976744,0.29411764705882354,0.30303030303030304,1.062264229158894,0.43785365853658537,0.27687804878048783,0.28526829268292686,2.283868092691622,3.6116983791402393,3.50547195622435
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Sky Bet,2.1,3.4,3.4,0.47619047619047616,0.29411764705882354,0.29411764705882354,1.0644257703081232,0.4473684210526316,0.27631578947368424,0.27631578947368424,2.235294117647059,3.6190476190476186,3.6190476190476186
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Betfair,1.01,1.01,3.05,0.9900990099009901,0.9900990099009901,0.3278688524590164,2.3080668722609965,0.4289732770745429,0.4289732770745429,0.14205344585091423,2.3311475409836064,2.3311475409836064,7.039603960396039
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Marathon Bet,2.21,3.38,3.44,0.45248868778280543,0.2958579881656805,0.29069767441860467,1.0390443503670905,0.435485441620411,0.2847404810594995,0.27977407732008963,2.29628801431127,3.5119699042407655,3.574312565262791
Championship,Bournemouth,Queens Park Rangers,1613833200,2021-02-20 15:00:00,Queens Park Rangers,Betway,2.2,3.3,3.4,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,2.3137254901960786,3.4705882352941178,3.575757575757576
Championship,Middlesbrough,Reading,1613833200,2021-02-20 15:00:00,Reading,888sport,3.0,2.4,3.2,0.3333333333333333,0.4166666666666667,0.3125,1.0625,0.3137254901960784,0.39215686274509803,0.29411764705882354,3.1875,2.55,3.4
Championship,Middlesbrough,Reading,1613833200,2021-02-20 15:00:00,Reading,Betclic,3.05,2.35,3.27,0.3278688524590164,0.425531914893617,0.3058103975535168,1.0592111649061504,0.30954059334152384,0.4017441743368713,0.28871523232160473,3.2305940529637582,2.4891462375294533,3.4636205092431123
Championship,Middlesbrough,Reading,1613833200,2021-02-20 15:00:00,Reading,Paddy Power,2.88,2.3,3.1,0.3472222222222222,0.4347826086956522,0.3225806451612903,1.1045854760791647,0.31434617758575084,0.3936160832378098,0.2920377391764395,3.181206171107994,2.5405465949820782,3.4242149758454103
Championship,Middlesbrough,Reading,1613833200,2021-02-20 15:00:00,Reading,Betfred,3.0,2.45,3.3,0.3333333333333333,0.4081632653061224,0.30303030303030304,1.0445269016697587,0.31912374185908826,0.3907637655417407,0.29011249259917116,3.133580705009276,2.559090909090909,3.4469387755102034
Championship,Middlesbrough,Reading,1613833200,2021-02-20 15:00:00,Reading,1xBet,3.17,2.37,3.34,0.31545741324921134,0.42194092827004215,0.29940119760479045,1.0367995391240439,0.3042607575961409,0.4069648107931505,0.28877443161070865,3.2866545390232194,2.4572149077239844,3.462910460674306
Championship,Middlesbrough,Reading,1613833200,2021-02-20 15:00:00,Reading,Bet Victor,2.9,2.45,3.2,0.3448275862068966,0.4081632653061224,0.3125,1.065490851513019,0.3236326109391125,0.38307533539731675,0.2932920536635707,3.089923469387755,2.6104525862068972,3.409570724841661
Championship,Middlesbrough,Reading,1613833200,2021-02-20 15:00:00,Reading,Sky Bet,2.7,2.62,3.25,0.37037037037037035,0.38167938931297707,0.3076923076923077,1.0597420673756552,0.3494910523723526,0.3601625348875389,0.29034641274010836,2.861303581914269,2.776524216524217,3.444161718970879
